,Prediction Date,Best Predicted High,Best Predicted Low,Mean Predicted High,Mean Predicted Low,Actual High,Actual Low,dnn_lstm_low,cnn_lstm_low,gru_lstm_low,dnn_lstm_high,cnn_lstm_high,gnn_lstm_high
132,2024-04-05,185.99347320185473,188.95385207662267,189.26768704451328,192.22976779227486,170.86000061035156,160.50999450683594,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
133,2024-04-08,186.2096893595238,189.1508084976126,190.72594300745973,193.74721059014985,174.5,167.7899932861328,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
134,2024-04-09,185.85529702533046,188.77574372508474,188.33080175356133,191.27977864092827,179.22000122070312,171.9199981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
135,2024-04-10,188.31483561737673,191.38202430022628,189.93368683626898,192.9396959955445,174.92999267578125,170.00999450683594,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
136,2024-04-11,187.16287804850202,190.19697791447868,191.07993544546937,194.09656908382735,175.8800048828125,168.50999450683594,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
137,2024-04-12,185.48087976928915,188.46304763951807,190.4703989070367,193.427438999146,173.80999755859375,170.36000061035156,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
138,2024-04-15,183.93950401945912,186.7751888486089,186.08170692216342,188.9255965058389,170.69000244140625,161.3800048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
139,2024-04-16,184.55720390046852,187.43534366212262,190.125970251251,193.09201579491298,158.19000244140625,153.75,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
140,2024-04-17,185.43508202020615,188.41892001024834,190.3843489571527,193.4188416341328,158.3300018310547,153.77999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
141,2024-04-18,184.87322065510833,187.75712839070326,186.40316965254146,189.26278327212586,152.1999969482422,148.6999969482422,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
142,2024-04-19,181.2654608735902,184.07448960174065,184.34041198865552,187.12129931761956,150.94000244140625,146.22000122070312,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
143,2024-04-22,180.26683699200876,183.07686695423757,182.2292090702296,184.98673576956614,144.44000244140625,138.8000030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
144,2024-04-23,175.6336518530572,178.16456641512707,180.22081480320017,182.83875261650815,147.25999450683594,141.11000061035156,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
145,2024-04-24,176.3256047465323,178.81827910966456,180.54804712008362,183.03166583529796,167.97000122070312,157.50999450683594,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
146,2024-04-25,175.93116979568242,178.48609487609676,184.34050433415976,187.12322821361604,170.8800048828125,158.36000061035156,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
147,2024-04-26,178.21397836467744,180.77650849684466,189.765252651518,192.66693435554228,172.1199951171875,166.3699951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
148,2024-04-29,190.1198152226409,193.12295056287076,187.85179759291324,190.79578714321391,198.8699951171875,184.5399932861328,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
149,2024-04-30,185.0243729809901,187.93892487011703,190.6751449500721,193.75882333135357,190.9499969482422,182.83999633789065,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
150,2024-05-01,184.93418193749326,187.75058943327494,192.0749341637553,195.04619213858686,185.8600006103516,179.00999450683594,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
151,2024-05-02,185.31708735138497,188.16840129665212,192.12466422531108,195.18415150408714,184.6000061035156,176.02000427246094,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
152,2024-05-03,184.31967520342033,187.22914743565696,192.99954151766238,195.96268148395248,184.77999877929688,178.4199981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
153,2024-05-06,184.62540185837003,187.49828747501255,192.77452764395255,195.7864394377043,187.5599975585937,182.1999969482422,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
154,2024-05-07,184.8674065018596,187.68443223711571,193.11390540215734,196.05178466942584,183.259994506836,177.39999389648438,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
155,2024-05-08,182.56509335785796,185.34994176823764,186.77769892769447,189.59687199525106,176.05999755859375,170.14999389648438,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
156,2024-05-09,183.3303091593922,186.0074417910165,188.80403231268215,191.55974411699916,175.6199951171875,171.3699951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
157,2024-05-10,182.97038573099582,185.91081000637294,189.23913622360877,192.14408150828112,173.05999755859375,167.75,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
158,2024-05-13,181.22736112604287,183.37867934255678,183.96743652698726,186.55339690753274,175.39999389648438,169.0,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
159,2024-05-14,181.57669814613115,184.36299142672692,185.9209173391565,188.69652632841982,179.49000549316406,174.07000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
160,2024-05-15,186.51280946224014,189.06245285775094,190.28282912779392,193.1051873990037,180.0,173.11000061035156,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
161,2024-05-16,188.00155791069378,190.67055219285493,190.4388087145354,193.20809203215856,175.7899932861328,171.42999267578125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
162,2024-05-17,185.5940443667353,188.0486463791846,185.9525677569866,188.6945620037213,179.6300048828125,172.75,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
163,2024-05-20,184.2466676507556,186.8396041335876,186.48895862600037,189.3400926363632,177.75,173.52000427246094,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
164,2024-05-21,182.9728983317161,185.90354712246753,185.53133574680885,188.3422668643021,186.8800048828125,174.7100067138672,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
165,2024-05-22,183.47856103343577,186.33507343638018,186.4736654074903,189.31287552019958,183.8000030517578,178.1199951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
166,2024-05-23,185.77330144458574,188.61798325804924,189.2860156195982,192.10736162694266,181.8999938964844,173.25999450683594,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
167,2024-05-24,189.03036672710294,192.06290844726703,190.62660735002785,193.60893236633174,180.0800018310547,173.72999572753906,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
168,2024-05-28,186.45923060066767,189.27227816425585,189.28052708462755,192.21538767579443,178.25,173.16000366210938,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
169,2024-05-29,187.83904467877468,191.0145259174841,189.10141294155758,192.10954639689794,178.14999389648438,173.92999267578125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
170,2024-05-30,186.75487192204542,189.44875915741628,188.2315223064364,191.07963796693502,182.6699981689453,175.3800048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
171,2024-05-31,186.99663084619323,189.9953283714335,188.8980681411738,191.85158214475504,180.32000732421875,173.82000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
172,2024-06-03,189.8952614704436,192.86617041667836,192.01664407545664,195.1772192880669,182.63999938964844,174.49000549316406,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
173,2024-06-04,189.611625466122,192.64178155174727,192.7153984160717,195.7928205405827,177.75999450683594,174.0,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
174,2024-06-05,190.81432167005988,193.95707329361795,193.15134949662436,196.20985572808206,176.14999389648438,172.1300048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
175,2024-06-06,189.53249299751155,192.7491423283064,193.59109075787367,196.8109233397422,179.72999572753906,172.72999572753906,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
176,2024-06-07,186.93840740725855,189.90072192758626,193.35159871510442,196.32799076656474,179.35000610351562,175.5800018310547,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
177,2024-06-10,188.40220209294972,191.47867379922084,193.84828101728576,196.89375170844312,178.57000732421875,173.1699981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
178,2024-06-11,188.28724037169025,191.27778597326815,192.90828408434243,196.01470262802277,174.75,167.41000366210938,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
179,2024-06-12,190.68990457216844,193.87087880457693,196.80355396483696,199.96503832721376,180.5500030517578,169.8000030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
180,2024-06-13,189.39712452581904,192.22539510314635,191.17106841310968,194.12517579241293,191.0800018310547,181.22999572753903,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
181,2024-06-14,193.48200743021374,196.56006018043232,198.50595538096312,201.62143643076692,186.0,176.9199981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
182,2024-06-17,187.31917723098869,190.15292704739664,189.0107617765482,191.7929791351618,188.8099975585937,177.0,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
183,2024-06-18,189.08210389811876,192.25829891962957,195.62168408112322,198.78115282193428,187.1999969482422,182.3699951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
184,2024-06-20,186.6528429879067,189.28743456296183,189.1000317740156,191.88941606194453,185.2100067138672,179.66000366210938,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
185,2024-06-21,186.57319860400085,189.16524333175494,190.9589066245799,193.82800771327072,183.9499969482422,180.69000244140625,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
186,2024-06-24,189.2131469866921,192.1650269568902,196.8131739573679,199.92507475138322,188.8000030517578,182.5500030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
187,2024-06-25,188.97101225649217,192.05813265824045,196.79648752625005,199.94709959444583,187.97000122070312,182.009994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
188,2024-06-26,190.5252003427852,193.44889934489052,191.3935488079852,194.36981097956743,197.759994506836,186.3600006103516,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
189,2024-06-27,194.55783777438845,197.77685422602192,199.83389577730895,203.10385598847597,198.72000122070312,194.0500030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
190,2024-06-28,197.43260832784864,200.54295131387045,194.4565086585711,197.4636420623631,203.1999969482422,195.259994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
191,2024-07-01,202.35350793039265,205.44928565956792,195.838623745743,198.85048285518178,213.22999572753903,200.8500061035156,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
192,2024-07-02,204.17879190303077,207.39340025188017,196.04819584513157,199.08063557627239,231.3000030517578,218.0599975585937,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
193,2024-07-03,209.9759579955119,213.3650331515981,204.21669772501912,207.50275448340383,248.3500061035156,234.25,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
194,2024-07-05,226.37695919725115,230.26487710091916,213.4071672254588,216.9933203752048,252.3699951171875,242.4600067138672,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
195,2024-07-08,235.04889222967273,238.95151890023408,224.43805853569822,228.22273483310542,259.44000244140625,244.57000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
196,2024-07-09,240.6106844873725,244.51634999619273,226.80183845334503,230.68071519194393,265.6099853515625,250.3000030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
197,2024-07-10,248.613485207933,252.61458128445508,234.82608059548843,238.92352550184492,267.5899963378906,257.8599853515625,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
198,2024-07-11,253.9134514619068,258.00236334706494,235.91835124993705,239.89176043470994,271.0,239.6499938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
199,2024-07-12,241.35281832936548,245.39402286836736,229.71103902431364,233.70980622665942,251.83999633789065,233.08999633789065,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
200,2024-07-15,241.2236157268423,245.32599031291673,227.60786614973654,231.5709833613238,265.6000061035156,251.72999572753903,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
201,2024-07-16,249.63865280095888,253.96762230828273,236.0922177593518,240.22952193327345,258.6199951171875,245.8000030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
202,2024-07-17,250.75323573524582,254.82377578687624,235.3751990840026,239.48133073186816,258.4700012207031,246.17999267578125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
203,2024-07-18,239.86092130071876,243.7450577064891,229.319172884491,233.24898116351588,257.1400146484375,247.1999969482422,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
204,2024-07-19,241.69018375858175,245.81851776589423,234.2653185433935,238.33532244552507,249.44000244140625,236.8300018310547,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
205,2024-07-22,236.18080680910083,240.19500965372046,228.32948604021112,232.43764026909693,253.2100067138672,243.75,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
206,2024-07-23,235.68183755043137,239.83141669489288,228.5102342972043,232.4874372779875,255.759994506836,245.6300048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
207,2024-07-24,223.9577053276835,228.01879305304226,229.23512241552535,233.34163115570945,225.9900054931641,214.7100067138672,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
208,2024-07-25,218.56917170507907,221.78467126228662,216.8947517797486,220.33107807111546,226.0,216.22999572753903,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
209,2024-07-26,216.49954032365852,220.14645044476146,213.74803455679753,217.18574940173428,222.27999877929688,215.3300018310547,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
210,2024-07-29,213.56473716238457,216.9084465894431,212.05896702848239,215.41544802132356,234.2700042724609,224.6999969482422,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
211,2024-07-30,213.28291755398158,216.84919799016942,210.85537989117947,214.37513536254662,232.41000366210932,220.0,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
212,2024-07-31,219.61649499208832,223.1362974999487,215.22748180546105,218.68284037858447,234.67999267578125,226.7899932861328,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
213,2024-08-01,220.17998244106553,223.96437963700873,215.97229246257106,219.52116219782047,231.8699951171875,214.3300018310547,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
214,2024-08-02,209.00358031225034,212.35574028966363,211.60808006637092,215.0430687444056,216.1300048828125,205.77999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
215,2024-08-05,206.06998406656686,209.35067778793376,209.5052966489205,212.82971176315425,203.8800048828125,182.0,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
216,2024-08-06,196.56468545497262,199.60474141862687,196.60653282398417,199.67318061684577,202.8999938964844,192.6699981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
217,2024-08-07,195.46730769263613,198.37965351390432,195.84455794814733,198.81691612831935,203.4900054931641,191.47999572753903,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
218,2024-08-08,194.65087747594066,197.578811324838,196.31130424686023,199.29650265742114,200.6999969482422,192.0399932861328,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
219,2024-08-09,196.78995829759654,199.84808109624572,198.34659514576128,201.39295673171412,200.8800048828125,195.1100006103516,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
220,2024-08-12,195.7215296463395,198.61822566919372,194.29780287194293,197.23408375616123,199.259994506836,194.6699981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
221,2024-08-13,195.60786517866376,198.41446103264045,191.12752148531752,193.91408764950867,208.4900054931641,197.0599975585937,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
222,2024-08-14,201.92265110965766,205.10343421373395,199.81249571045183,203.0100132299825,208.44000244140625,198.75,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
223,2024-08-15,206.36671667090368,209.58433007747524,203.69793280225352,206.82997130589638,215.8800048828125,204.82000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
224,2024-08-16,203.34814850872286,206.59069805596005,201.16900700281178,204.2591505312596,219.8000030517578,210.8000030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
225,2024-08-19,206.567281470107,209.88326683615065,204.90098594164053,208.04103062559258,222.97999572753903,214.08999633789065,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
226,2024-08-20,206.4392520569901,209.63456089113893,204.38316053400524,207.55755874884053,228.22000122070312,219.5599975585937,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
227,2024-08-21,209.26590618620594,212.48950962067673,207.85570481616617,211.099381831619,224.66000366210932,218.8600006103516,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
228,2024-08-22,211.86801619927706,215.2790522425372,206.71598463261486,209.89083007671832,224.8000030517578,210.32000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
229,2024-08-23,214.5323666807183,218.25805811491938,209.5350961416435,213.04954292240208,221.47999572753903,214.2100067138672,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
230,2024-08-26,212.87590273643815,216.4620142396518,209.6035522654547,213.0086424542303,219.08999633789065,211.009994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
231,2024-08-27,209.59565552033376,213.14371477417166,210.16977474736686,213.7468270155882,215.66000366210932,206.94000244140625,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
232,2024-08-28,207.4631838262677,210.72333214117617,208.7814082710586,212.15366914506487,211.83999633789065,202.58999633789065,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
233,2024-08-29,208.64703672930995,211.88676347584732,208.4164989884365,211.72462756411758,214.88999938964844,205.97000122070312,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
234,2024-08-30,211.35875684091755,215.0641889746111,213.3991572567196,217.06865360517625,214.57000732421875,207.02999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
235,2024-09-03,214.30047507445195,217.65782032218996,215.68560383708032,219.1233293667929,219.8999938964844,209.63999938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
236,2024-09-04,214.33815685821696,217.95316106761462,214.5317989566182,218.19208199879242,222.22000122070312,210.57000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
237,2024-09-05,212.18076753658573,215.54734671687228,208.7764577490258,212.16397496081788,235.0,222.25,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
238,2024-09-06,212.54690862793427,216.2013263076313,205.18155968874035,208.55093625054224,233.6000061035156,210.509994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
239,2024-09-09,210.64751497911317,214.18722467647598,206.56873771855896,210.06846958843343,219.8699951171875,213.6699981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
240,2024-09-10,213.62929269239623,217.15075056800748,213.13416982473032,216.65734999435236,226.3999938964844,218.63999938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
241,2024-09-11,220.622740991291,224.24612520852787,216.37220069130828,219.91771959557684,228.47000122070312,216.8000030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
242,2024-09-12,218.52594316852554,222.24651037361122,211.94092538390467,215.56279205632543,231.4499969482422,223.8300018310547,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
243,2024-09-13,213.78976187665359,217.32428271220664,212.73878652570193,216.2017919982362,232.6699981689453,226.32000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
244,2024-09-16,224.79874000023392,228.36948051669614,222.794408935392,226.3375106165246,229.9600067138672,223.52999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
245,2024-09-17,228.5694430225192,232.32004295957978,219.95166902233822,223.57877207007687,234.57000732421875,226.5500030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
246,2024-09-18,218.01300042905254,221.79858293259647,216.11577328606185,219.86063214712382,235.67999267578125,226.8800048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
247,2024-09-19,232.79710813658988,236.7582673137027,220.401636544429,224.11639868606267,244.2400054931641,232.1300048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
248,2024-09-20,231.78410726450147,235.4114593795096,227.24546224079526,231.2000291055298,243.9900054931641,235.9199981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
249,2024-09-23,228.96867672757318,232.77381613642086,218.27473890530055,221.96098731515676,250.0,241.9199981689453,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
250,2024-09-24,229.12219831789253,233.2297055877267,225.96813119580665,229.77714157671028,257.19000244140625,249.0500030517578,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
251,2024-09-25,237.86665107781505,242.23851592656032,227.72581143378807,231.79045236050698,257.04998779296875,252.27999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
252,2024-09-26,245.49808194397482,249.29694079283172,230.5324081194783,234.5168799307513,261.75,251.52999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
253,2024-09-27,246.66777587220062,251.29763974602895,232.57577322746934,236.77272773524092,260.70001220703125,254.1199951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
254,2024-09-30,240.36795352641684,244.36850838475416,229.1529911270396,233.13311356195973,264.8599853515625,255.7700042724609,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
255,2024-10-01,243.64492207561773,247.74925684225323,231.1139358649663,235.13216626147175,263.9800109863281,248.52999877929688,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
256,2024-10-02,242.72950912191752,246.71247603141117,232.17604567471872,236.1429235097546,251.16000366210932,241.5,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
257,2024-10-03,241.4677041667106,245.61674658430553,233.54413227528676,237.64673806693563,249.7899932861328,237.8099975585937,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
258,2024-10-04,235.2675523311872,239.17074226041686,227.9055479052563,231.88137815587095,250.9600067138672,244.5800018310547,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
259,2024-10-07,232.6248528554734,236.5823378273364,226.0907981456413,230.04710041273378,249.8300018310547,240.6999969482422,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
260,2024-10-08,241.3329993781422,245.1729879205568,235.5619056335316,239.45497965064177,246.2100067138672,240.5599975585937,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
261,2024-10-09,241.6427526985799,245.63971146892732,236.02132050221053,240.12561348689596,247.42999267578125,239.509994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
262,2024-10-10,235.664962413283,239.53396676074382,232.86441315361535,236.81288813719365,242.7899932861328,232.33999633789065,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
263,2024-10-11,218.90374990607543,222.58056051881647,224.62485743073148,228.52009973836974,223.33999633789065,214.3800048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
264,2024-10-14,215.73266953008704,219.23301111698376,216.70151680457047,220.33232988525197,221.91000366210932,213.7400054931641,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
